ID,Supply Chain Segment,Updated,Team Member,Status2,Timeline,Company,Facility Name,Facility Type,Product Type,Product,Workforce,Production Capacity,Website,Facility Phone,Facility City,Facility State or Province,Facility Country,Data Source,Latitude,Longitude,Status,Workforce_dummy,Icon
6013,End of Life,7/24/22,NA,Active,NA,Call2Recycle,Canadian HQ,Collection and Logistics,Collection and Logistics,EOL Battery,10,NA,https://www.call2recycle.org,888-224-9764,Toronto,ON,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.76856229,-79.41319358,Active,10,End of Life
5030,Modules and Packs,8/8/22,NA,Active,NA,Calogy Solutions,Calogy Solutions,NA,Non-cell components,Thermal Systems,22,NA,https://www.calogysolutions.com,819-200 3083,Sherbrooke,QC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.39616269,-71.97429292,Active,22,Manufacturing
8019,Service and Repair,7/31/22,NA,Active,NA,Calogy Solutions,NA,NA,Testing and/or Certification,Aging analysis and thermal characterization,22,NA,https://www.calogysolutions.com,819-200 3083,Sherbrooke,QC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.39606475,-71.97426073,Active,22,Support Industries
90192,Research and Development,6/11/23,NA,Active,NA,Camel Energy USA,Camel Energy USA,NA,Battery and Materials,LIB and materials research,40,NA,https://www.camelenergyus.com,734-929-4396,Battle Creek,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.33576161,-85.2695061,Active,40,Support Industries
4012,Electrodes and Cells,6/11/23,NA,Planned or under construction,unknown timeline,Camel Group,Camel Energy Manufacturing (Michigan),NA,Other/ Unknown cells,Other/ Unknown,Unknown,0.1 GWh/yr,https://www.camelenergyus.com,734-929-4396,Battle Creek,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.33576161,-85.2695061,Planned (unknown timeline),0,Manufacturing
9024,Research and Development,7/31/22,NA,Active,NA,CAMX Power,CAMX Power,NA,Materials,Cathode Development,13,NA,https://www.camxpower.com,978-484-5000,Lexington,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.47332401,-71.25693102,Active,13,Support Industries
277999,Battery Grade Materials,5/1/23,CH,Planned or under construction,unknown timeline,Canada Nickel Company,Crawford Nickel Sulphide Project,NA,Cathode Battery Grade Materials,Nickel sulphide,Unknown,42000 tpa/yr,NA,NA,Timmins,ON,Canada,https://www.charged-the-book.com/na-ev-supply-chain-map,48.4758208,-81.3304953,Planned (unknown timeline),0,Raw Materials
1004,Raw Materials,6/18/23,NA,Active,NA,Canadian Royalties,Nunavik Nickel Project,NA,Cathode raw materials,Nickel ore,Unknown,4500 MT of Ni and Cu concentrates/yr,https://www.canadianroyalties.com,NA,Donaldson,QC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,61.56180816,-73.4273186,Active,0,Raw Materials
575999,Modules and Packs,5/1/23,CH,Planned or under construction,2023,Canoo,Battery Module Manufacturing Facility,NA,Battery Pack,NA,110,3.2 GWh/yr,NA,NA,Pryor Creek,OK,US,https://www.charged-the-book.com/na-ev-supply-chain-map,36.24652658,-95.29086098,Planned (2023),110,Manufacturing
9994999,Electric Vehicles,5/1/23,CH,Planned or under construction,2023,Canoo,Canoo Oklahoma Vehicle Manufacturing Facility,NA,EVs,NA,500,20000 EVs/yr,NA,NA,Oklahoma City,OK,US,https://www.charged-the-book.com/na-ev-supply-chain-map,35.48264795,-97.47919999,Planned (2023),500,Manufacturing
9995999,Electric Vehicles,5/1/23,CH,Planned or under construction,2023,Canoo,MegaMicro Factory,NA,EVs,NA,2000,NA,NA,NA,Pryor Creek,OK,US,https://www.charged-the-book.com/na-ev-supply-chain-map,36.24652658,-95.29086098,Planned (2023),2000,Manufacturing
9996999,Electric Vehicles,5/1/23,CH,Active,NA,Canoo,Canoo Headquarters,NA,EVs,NA,545,NA,NA,NA,Bentonville,AR,US,https://www.charged-the-book.com/na-ev-supply-chain-map,36.3305805,-94.2595911,Active,545,Manufacturing
6014,End of Life,8/29/21,NA,Active,NA,Car-Part.com,Car-Part.com,"Collection, Disassembling and/or Storage","Collection, Disassembling and/or Storage",EOL Battery,Unknown,NA,https://www.car-part.com,859-344-1925,Ft. Wright,KY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.03727024,-84.53401568,Active,0,End of Life
3007,Other Battery Components and Materials,8/3/22,NA,Active,NA,"Celgard, LLC","Celgard, LLC - Charlotte Manufacturing Facility",NA,Separators,Separators,Unknown,150 million sq m/yr,https://www.celgard.com,704-588-5310,Charlotte,NC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,35.10886758,-80.96142875,Active,0,Manufacturing
30082,Other Battery Components and Materials,8/3/22,NA,Active,NA,"Celgard, LLC","Celgard, LLC - Concord Manufacturing Facility",NA,Separators,Separators,Unknown,60 million sq m/yr,https://www.celgard.com,704-720-5211,Concord,NC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,35.41885164,-80.66007898,Active,0,Manufacturing
5031,Modules and Packs,8/1/22,NA,Active,NA,"Cell-Con, Inc.","Cell-Con, Inc.",NA,Cell assemblies and groupings,Packs,30,NA,https://www.cell-con.com,800-771-7139,Bedford,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.93709165,-78.58147774,Active,30,Manufacturing
1005,Raw Materials,6/18/23,NA,Planned or under construction,unknown timeline,Century Lithium,Clayton Valley Lithium Project,NA,Cathode raw materials,Lithium carbonate - crude,Unknown,27400 MT/yr LCE,https://www.centurylithium.com,NA,Clayton Vallley,NV,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.75253241,-117.5906245,Planned (unknown timeline),0,Raw Materials
9025,Research and Development,9/4/21,NA,Active,NA,Charge CCCV,Charge CCCV,NA,Battery Development,Licenses technologies,Unknown,NA,https://www.chargecccv.com,607-224-2225,Binghamton,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.08958474,-75.96940896,Active,0,Support Industries
90222,Research and Development,6/7/23,NA,Active,NA,"CHASM Advanced Materials, Inc.",Corporate HQ,NA,Materials,Conductive dispersants,6,NA,https://www.chasmtek.com,781-821-0443,Canton,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.162293,-71.15904019,Active,6,Support Industries
9026,Research and Development,9/4/21,NA,Active,NA,Chemours,The Chemours Discovery Hub,NA,Materials,Binders and other material development,Unknown,NA,https://www.chemours.com,800-441-9484,Newark,DE,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.66230025,-75.75547453,Active,0,Support Industries
7010,Equipment,8/1/22,NA,Active,NA,Chroma ATE Inc,Chroma ATE Inc,NA,Testing Equipment,"Cell Cycler, Formation, Cell Validation Tester, Module/Pack tester",15,NA,https://www.chromaate.com,(949) 421-0355,Irvine,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.64919,-117.71199,Active,15,Support Industries
6015,End of Life,8/28/22,NA,Active,NA,Cirba Solutions,Wixom,"Collection, Disassembling and/or Storage; Shredding and screening (physical processing) - Black mass","Collection, Disassembling and/or Storage; Shredding and screening (physical processing) - Black mass",EOL Battery; Black Mass,80,NA,https://www.cirbasolutions.com,800-852-8127,Wixom,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.52522534,-83.56506412,Active,80,End of Life
6017,End of Life,6/15/23,NA,Active,NA,Cirba Solutions,Mesa,"Collection,  Sorting, Storage and/or  Discharging (Universal Waste Handlers)","Collection,  Sorting, Storage and/or  Discharging (Universal Waste Handlers)",Sorted EOL Battery,73,NA,https://www.cirbasolutions.com,800-852-8127,Mesa,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.38409278,-111.8168321,Active,73,End of Life
6018,End of Life,8/28/22,NA,Planned or under construction,2023,Cirba Solutions,Recycling Facility,"4R's - Repair, Remanufacture, Refurbish and/or Repurpose","4R's - Repair, Remanufacture, Refurbish and/or Repurpose",Second Life Battery,Unknown,NA,https://www.cirbasolutions.com,520-723-4167,Coolidge,AZ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.89784018,-111.5129281,Planned (2023),0,End of Life
6019,End of Life,8/28/22,NA,Active,NA,Cirba Solutions,HQ,Collection and Logistics,Collection and Logistics,EOL Battery,Unknown,NA,https://www.cirbasolutions.com,317-243-0811,Indianapolis,IN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.87422269,-86.27084304,Active,0,End of Life
6020,End of Life,8/28/22,NA,Active,NA,Cirba Solutions,UW Handling,"Collection, Sorting, Storage and/or Discharging (Universal Waste Handlers)","Collection, Sorting, Storage and/or Discharging (Universal Waste Handlers)",Sorted EOL Battery,70,NA,https://www.cirbasolutions.com,740-653-6290,Baltimore,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.84253045,-82.566701,Active,70,End of Life
6021,End of Life,8/28/22,NA,Active,NA,Cirba Solutions,Anaheim,"Collection, Sorting, Storage and/or Discharging (Universal Waste Handlers)","Collection, Sorting, Storage and/or Discharging (Universal Waste Handlers)",Sorted EOL Battery,33,NA,https://www.cirbasolutions.com,800-548-8797,Anaheim,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.85334023,-117.9177758,Active,33,End of Life
6022,End of Life,8/28/22,NA,Active,NA,Cirba Solutions,OH HQ/ Recycling Facility,Shredding and screening (physical processing) - Black mass,Shredding and screening (physical processing) - Black mass,Black Mass,100,NA,https://www.cirbasolutions.com,740-653-6290,Lancaster,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.71237899,-82.54483379,Active,100,End of Life
6023,End of Life,8/28/22,NA,Active,NA,Cirba Solutions,Recycling Facility,Battery recycling - hydro/pyro/direct,Battery recycling - hydro/pyro/direct,Cathode Precursor,6,NA,https://www.cirbasolutions.com,877-468-6926,Trail,BC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,49.04131727,-117.6051242,Active,6,End of Life
60232,End of Life,12/4/22,NA,Planned or under construction,unknown timeline,Cirba Solutions,OH HQ/ Recycling Facility,Shredding and screening (Physical processing) - Black mass,Shredding and screening (Physical processing) - Black mass,Battery grade metal sulfates,150,10000 MT/yr,https://www.cirbasolutions.com,740-653-6290,Lancaster,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.71237899,-82.54483379,Planned (unknown timeline),150,End of Life
4013,Electrodes and Cells,6/11/23,NA,Active,NA,Clarios,Clarios  Meadowbrook Battery Manufacturing Plant,NA,Prismatic (metal can) cells,NCA,85,1646 MWh/yr,https://www.Clarios.com,616-494-4420,Holland,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.75287522,-86.10858843,Active,85,Manufacturing
5032,Modules and Packs,8/9/21,NA,Active,NA,Clarios,Clarios,NA,Cell assemblies and groupings,Packs,Unknown,NA,https://www.clairos.com,616-494-4420,Holland,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.75292248,-86.10851333,Active,0,Manufacturing
6024,End of Life,7/24/22,NA,Active,NA,Clean Earth Inc.,West Melbourne,Battery recycling - hydro/pyro/direct,Battery recycling - hydro/pyro/direct,Mixed Alloy,Unknown,NA,https://www.cleanearthinc.com/locations/west-melbourne-florida,321-952-1516,West Melbourne,FL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,28.09452028,-80.69812607,Active,0,End of Life
6025,End of Life,7/24/22,NA,Active,NA,Clean Earth Inc.,Mitchell Ave,Battery recycling - hydro/pyro/direct,Battery recycling - hydro/pyro/direct,Mixed Alloy,Unknown,NA,https://www.cleanearthinc.com/locations/allentown-pennsylvania-mitchell-ave,610-797-7608,Allentown,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.56784273,-75.4791373,Active,0,End of Life
10022,Raw Materials,8/1/22,NA,Active,NA,Cobalt 27 Capital Corporation,Cobalt 27 Capital Corporation,NA,Cathode raw materials,Cobalt,4,2160 MT contained Co/yr,https://www.cobalt27.com,414-560-9070,Vancouver,BC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,27.2,-82,Active,4,Raw Materials
2111999,Battery Grade Materials,10/22/23,CH,Planned or under construction,2025,Compass Minerals,Ogden facility,NA,Cathode Battery Grade Materials,Lithium carbonate (battery grade); Lithium hydroxide (battery grade),Unknown,NA,https://www.compassminerals.com/what-we-do/lithium,NA,Ogden,UT,US,https://www.compassminerals.com/what-we-do/lithium,41.283467,-112.22711,Planned (2025),0,Raw Materials
10005,Modeling,8/6/22,NA,Active,NA,"Comsol, Inc.",NA,NA,Software,Battery Design Module (COMSOL Multiphyics),20,NA,https://www.comsol.com,781-273-3322,Burlington,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.48538886,-71.21208599,Active,20,Support Industries
5033,Modules and Packs,8/1/22,NA,Active,NA,Conamix Inc.,Conamix Inc.,NA,Cell assemblies and groupings,Packs,14,NA,https://www.conamix.com,(607) 216-6229,Ithaca,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.44,-76.46,Active,14,Manufacturing
8020,Service and Repair,8/28/22,NA,Active,NA,Concentric LLC,NA,NA,Other,Battery power as a service for items like forklifts,Unknown,NA,https://www.concentricusa.com,888-981-7603,Carrollton,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.94475066,-96.92188955,Active,0,Support Industries
2023,Battery Grade Materials,11/23/22,NA,Active,NA,Conovate Inc.,Conovate Inc.,NA,Materials,Anode Chemistry,2,NA,https://www.conovateinc.com,414-67-5995,Milwaukee,WI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.09214198,-87.89314187,Active,2,Raw Materials
4014,Electrodes and Cells,6/10/23,NA,Planned or under construction,unknown timeline,Contemporary Amperex Technology (CATL) Co Ltd,CATL Chihuahua Ciudad Juarez Battery Manufacturing Plant,NA,Other/ unknown cells,Other/ unknown,Unknown,80 GWh/yr,https://www.catlbttery.com,NA,Chihuahua,Ciudad Juarez,Mexico,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,31.69469426,-106.4290359,Planned (unknown timeline),0,Manufacturing
9028,Research and Development,9/4/21,NA,Active,NA,"Contemporary Amperex Technology USA, Inc",Rochester Hills,NA,Battery Development,R&D on EV and ES systems,30,NA,https://www.www.catlbattery.com,248-289-6200,Rochester Hills,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.63988502,-83.1728654,Active,30,Support Industries
2025,Battery Grade Materials,10/31/22,NA,Active,NA,Controlled Thermal Resources,Hell's Kitchen Lithium and Power Project,NA,Cathode Battery Grade (BG) Materials,Li carbonate - BG; Li hydroxide - BG,50,5800 MT contained Li/yr,https://www.cthermal.com,NA,Imperial,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.84853846,-115.5710864,Active,50,Raw Materials
10044,Raw Materials,10/31/22,NA,Active,NA,Controlled Thermal Resources,Hell's Kitchen Lithium and Power Project,NA,Cathode raw materials,Li carbonate - crude,50,5800 MT contained Li/yr,https://www.cthermal.com,NA,Imperial,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.84853846,-115.5710864,Active,50,Raw Materials
5034,Modules and Packs,8/1/22,NA,Active,NA,Coreshell Technologies Inc,Coreshell Technologies Inc,NA,Cell assemblies and groupings,Packs,5,NA,https://www.coreshelltech.com,(415) 314-9926,San Leandro,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.71,-122.1,Active,5,Manufacturing
10033,Raw Materials,8/9/21,NA,Active,NA,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum project,NA,Cathode raw materials,Lithium hydroxide,Unknown,5727 MT contained Li/yr,https://www.cecorp.ca/en,514 904-1496,Montreal,QC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.50254159,-73.5654934,Active,0,Raw Materials
8021,Service and Repair,7/31/22,NA,Active,NA,Coulometrics,NA,NA,Testing and/or Certification,Testing,8,NA,https://www.coulometrics.com,423-954-7766,Chattanooga,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,35.03928878,-85.28689876,Active,8,Support Industries
9029,Research and Development,7/31/22,NA,Active,NA,Coulometrics,Coulometrics,NA,Materials,Cell materials & system design,8,NA,https://www.coulometrics.com,423-954-7766,Chattanooga,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,35.03928878,-85.28689876,Active,8,Support Industries
8022,Service and Repair,7/31/22,NA,Active,NA,CSA Group,NA,NA,Testing and/or Certification,"Cell, pack, module, ESS,e-mobility and other battery-powered products testing and certification for North America standards",1778,NA,https://www.csagroup.org,416-747-4000,Toronto,ON,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.71242987,-79.57220546,Active,1778,Support Industries
7011,Equipment,7/24/22,NA,Active,NA,"CSM Products, Inc.",CSM Products,NA,Testing Equipment,Electrical Systems,11,NA,https://www.csm.de/us,248-836-4995,Auburn Hills,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.67051618,-83.24249446,Active,11,Support Industries
5035,Modules and Packs,11/23/22,NA,Active,NA,Cuberg,Advanced Technology Center,NA,Cell Assemblies/ Groupings,Packs,40,NA,https://www.cuberg.net,NA,Emeryville,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.84768802,-122.2882268,Active,40,Manufacturing
3012,Other Battery Components and Materials,10/31/22,NA,Active,NA,Current Chemicals,Ivanhoe Road Plant,NA,Electrolyte (liquid),Liquid electrolyte,Unknown,NA,https://www.currentchemicals.com,216-570-3873,Cleveland,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.5516,-81.569,Active,0,Manufacturing
50352,Modules and Packs,8/1/22,NA,Active,NA,Custom Power,Custom Power,NA,Cell assemblies and groupings,Packs,75,NA,https://www.custompower.com,800-896-5059,Fountain Valley,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.70159922,-117.9382855,Active,75,Manufacturing
8023,Service and Repair,7/31/22,NA,Active,NA,Customized Energy Solutions,NA,NA,Logistics,Logistics,327,NA,https://www.ces-ltd.com,215-875-9440,Philidelphia,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.94968238,-75.167277,Active,327,Support Industries
40093,Electrodes and Cells,8/4/22,NA,Active,NA,Cymbet Corporation,XFAB-Texas,NA,Other or unknown cells,Lithium cobalt oxide (LCO) chemistry,6,1 MWh/yr,https://www.cymbet.com,806-747-4400,Lubbock,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.62561636,-101.8733009,Active,6,Manufacturing
40122,Electrodes and Cells,11/23/22,NA,Active,NA,Cymbet Corporation,XFAB-Texas,NA,Other/ Unknown cells,LCO,6,1E-3 GWh/yr,https://www.cymbet.com,763-633-1780,New Brighton,MN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.05670061,-93.1974259,Active,6,Manufacturing
7021,Equipment,8/5/22,NA,Active,NA,DÃ¼rr Megtec,Durr Systems Inc.,NA,Manufacturing Equipment,Coaters; Solvent recovery,230,NA,https://www.durr-megtec.com,920-336-5716,De Pere,WI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,44.42248075,-88.06015919,Active,230,Support Industries
3009,Other Battery Components and Materials,8/3/22,NA,Active,NA,Daikin America,Daikin Decatur Battery Material Manufacturing Plant,NA,Electrode materials,Additives,400,2000 MT/yr,https://www.daikin-america.com/decatur-al,256-306-5000,Decatur,AL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.63019041,-87.04045389,Active,400,Manufacturing
5036,Modules and Packs,8/1/22,NA,Planned or under construction,unknown timeline,Daimler,Daimler Tuscaloosa Plant,NA,Cell assemblies and groupings,Packs,4400,NA,https://www.daimler.com,NA,Vance,AL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.1842915,-87.26243943,Under construction (unknown timeline),4400,Manufacturing
9032,Research and Development,NA,NA,Active,NA,"Daimler - Mercedes-Benz Research & Development North America, Inc.","Ann Arbor, MI Mercedes-Benz Research & Development",NA,Other,EV Fast Charging,Unknown,NA,https://www.daimler.com,734-997-2001,Ann Arbor,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.23258714,-83.73122193,Active,0,Support Industries
9033,Research and Development,NA,NA,Active,NA,"Daimler - Mercedes-Benz Research & Development North America, Inc.","Long Beach, CA Mercedes-Benz Research & Development",NA,Other,EV Fast Charging,Unknown,NA,https://www.daimler.com,NA,Long Beach,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.8344187,-118.2122474,Active,0,Support Industries
9034,Research and Development,NA,NA,Active,NA,"Daimler - Mercedes-Benz Research & Development North America, Inc.","Redford, MI  Mercedes-Benz Research & Development",NA,Other,Battery Software,Unknown,NA,https://www.daimler.com,NA,Redford Charter Township,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.37534282,-83.27346902,Active,0,Support Industries
5037,Modules and Packs,8/1/22,NA,Active,NA,"Dantona Industries, Inc.","Dantona Industries, Inc.",NA,Cell assemblies and groupings,Packs,30,NA,https://www.dantona.com,800-326-8662,Wantagh,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.67292415,-73.51765883,Active,30,Manufacturing
10006,Modeling,6/29/21,NA,Active,NA,Dassault Systemes,NA,NA,Software,"BIOVIA 
CATIA
SIMULIA",Unknown,NA,https://www.3ds.com,781-810-3000,Waltham,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.40219289,-71.258857,Active,0,Support Industries
3010,Other Battery Components and Materials,8/3/22,NA,Active,NA,Denkai America,Denkai America Inc. Manufacturing Headquarters,NA,Current collectors,Copper,75,4000 MT/yr,https://www.denkaiamerica.com,803-425-7900,Camden,SC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,34.24521358,-80.6371729,Active,75,Manufacturing
7013,Equipment,7/31/22,NA,Active,NA,Digatron Power Electronics,Digatron Power Electronics,NA,Manufacturing Equipment; Testing Equipment,Slitters; Stacker; Welders; Electrolyte fill; Winder; Vacuum pumps and/or other vacuum systems; Formation aging; Cell tester,86,NA,https://www.digatron.com,203-446-8000,Shelton,CT,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.29503816,-73.07976357,Active,86,Support Industries
8024,Service and Repair,7/31/22,NA,Active,NA,Digatron Power Electronics,NA,NA,Testing and/or Certification,Battery testing,86,NA,https://www.digatron.com,203-446-8000,Shelton,CT,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.29482858,-73.08016053,Active,86,Support Industries
90262,Research and Development,11/23/22,NA,Active,NA,DNV,BEST Test and Commercialization Center,NA,Battery Development,"Battery testing and development center where companies can test their batteries, modules, packs, systems upt to 2 MW and can test with an ESS and PECO grid connection",Unknown,NA,https://www.DNV.com,585-340-4300,Rochester,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.19730838,-77.66127572,Active,0,Support Industries
3015,Other Battery Components and Materials,6/13/23,NA,Planned or under construction,unknown timeline,Dongwha Electrolyte,Dongwha Electrolyte Clarksville,NA,Electrolyte (liquid),Liquid electrolyte,68,80000 MT/yr,https://www.dongwhaelectrolyte.com,NA,Clarksville,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,36.62049366,-87.23338182,Under construction (unknown timeline),68,Manufacturing
7012,Equipment,8/28/22,NA,Active,NA,Dorey Converting Systems (DCS) USA,DCS,NA,Manufacturing Equipment,Rotary die cutting and laminating machine,Unknown,NA,https://www.converting-systems.com,330-685-6320,Morrisville,NC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,35.82841077,-78.8216172,Active,0,Support Industries
7024,Equipment,11/26/22,NA,Active,NA,Dukosi Ltd,Dukosi,NA,Testing Equipment,Battery sensor with wireless communication that improves safety,20,NA,https://www.dukosi.com,NA,Orion Charter Township,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.7271762,-83.24370393,Active,20,Support Industries
3016,Other Battery Components and Materials,6/13/23,NA,Planned or under construction,unknown timeline,"Duksan Electera America, Inc.",Duksan Electera Shelbyville Plant,NA,Electrolyte (liquid),Liquid electrolyte,101,60000 MT/yr,https://www.NA,NA,Shelbyville,TN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,35.5733416,-86.4532117,Under construction (unknown timeline),101,Manufacturing
3011,Other Battery Components and Materials,8/3/22,NA,Active,NA,DuPont,DuPont Various,NA,Electrode materials,Additives,Unknown,NA,https://www.dupont.com,302-774-1000,Wilmington,DE,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.75563299,-75.60507493,Active,0,Manufacturing
8026,Service and Repair,7/31/22,NA,Active,NA,"e-Cell Secure, LLC",NA,NA,Logistics; Consulting,"Battery logistics (collection, transport and storage systems) with an emphasis on safety, both new and EOL batteries; Battery safety consulting",6,NA,https://www.e-cellsecure.com,313-220-8967,Detroit,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.36525256,-83.07301047,Active,6,Support Industries
9047,Research and Development,8/27/21,NA,Active,NA,E-One Moli Energy Ltd,E-One Moli Energy (Canada) Ltd. R&D and Future Manufacturing facility.,NA,Battery Development,R& D of cell designs for high performance cells in 18650 and 21700 format,Unknown,NA,https://www.molicel.com,604-466-6654,Maple Ridge,BC,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,49.21405562,-122.6660045,Active,0,Support Industries
20122,Battery Grade Materials,8/13/21,NA,Active,NA,E3 Metals Corp.,Clearwater Lithium Project,NA,Cathode Battery Grade Materials,Lithium hydroxide (battery grade),42,3300 MT contained Li/yr,https://www.e3metalscorp.com,587-324-2775,Red Deer,AB,Canada,NA,52.28949848,-113.8142563,Active,42,Raw Materials
214999,Battery Grade Materials,5/1/23,CH,Planned or under construction,unknown timeline,Eagle Graphite,Black Crystal Quarry and Plant,NA,Graphite,NA,Unknown,7500 tpa/yr,NA,NA,Passmore,BC,Canada,https://www.charged-the-book.com/na-ev-supply-chain-map,49.537594,-117.644185,Planned (unknown timeline),0,Raw Materials
7023,Equipment,8/5/22,NA,Active,NA,EaglePicher Technologies LLC,EaglePicher Technologies,NA,Service Equipment,Charger,750,NA,https://www.eaglepicher.com,417-623-8000,Joplin,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.09472592,-94.52837953,Active,750,Support Industries
9037,Research and Development,8/7/21,NA,Active,NA,EaglePicher Technologies LLC,Research and Development,NA,Battery Development,"Materials, cell development, etc.",Unknown,NA,https://www.eaglepicher.com,417-623-8000,Joplin,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.09472592,-94.52837953,Active,0,Support Industries
9038,Research and Development,8/7/21,NA,Active,NA,EaglePicher Technologies LLC,Medical Power Research and Development,NA,Battery Development,Medical devices,Unknown,NA,https://www.eaglepicher.com,401-471-6580,East Greenwich,RI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.64231313,-71.49387249,Active,0,Support Industries
